id,title,category_major,category_minor,description,support_content,keywords,age_min,age_max,application_period,application_method,selection_method,reference_url,supervisor,operator,support_scale,documents,qualification,view_count,zip_code,first_reg_date,last_modified_date,collected_at
20250103005400210042,일자리종합센터 취업지원 프로그램 운영,일자리,취업,각종 프로그램 운영을 통해 청년취업 지원,"▪ 지원대상 : 청년 및 시민
▪ 지원기준 : -
▪ 지원내용 : 찾아가는 일자리종합센터 운영, 취업지원 프로그램 운영 등
",장기미취업청년,0,0,,,,,서산시,경제산업국,0,,취업을 준비하는 자,416,"11110,11140,11170,11200,11215,11230,11260,11290,11305,11320,11350,11380,11410,11440,11470,11500,11530,11545,11560,11590,11620,11650,11680,11710,11740,26110,26140,26170,26200,26230,26260,26290,26320,26350,26380,26410,26440,26470,26500,26530,26710,27110,27140,27170,27200,27230,27260,27290,27710,27720,28110,28140,28177,28185,28200,28237,28245,28260,28710,28720,29110,29140,29155,29170,29200,30110,30140,30170,30200,30230,31110,31140,31170,31200,31710,36110,41111,41113,41115,41117,41131,41133,41135,41150,41171,41173,41192,41194,41196,41210,41220,41250,41271,41273,41281,41285,41287,41290,41310,41360,41370,41390,41410,41430,41450,41461,41463,41465,41480,41500,41550,41570,41590,41610,41630,41650,41670,41800,41820,41830,43111,43112,43113,43114,43130,43150,43720,43730,43740,43745,43750,43760,43770,43800,44131,44133,44150,44180,44200,44210,44230,44250,44270,44710,44760,44770,44790,44800,44810,44825,46110,46130,46150,46170,46230,46710,46720,46730,46770,46780,46790,46800,46810,46820,46830,46840,46860,46870,46880,46890,46900,46910,47111,47113,47130,47150,47170,47190,47210,47230,47250,47280,47290,47730,47750,47760,47770,47820,47830,47840,47850,47900,47920,47930,47940,48121,48123,48125,48127,48129,48170,48220,48240,48250,48270,48310,48330,48720,48730,48740,48820,48840,48850,48860,48870,48880,48890,50110,50130,51110,51130,51150,51170,51190,51210,51230,51720,51730,51750,51760,51770,51780,51790,51800,51810,51820,51830,52111,52113,52130,52140,52180,52190,52210,52710,52720,52730,52740,52750,52770,52790,52800",2025-01-03 10:58:09,2025-03-27 17:57:08,2025-11-04T00:01:41.613678
20250103005400210041,대학생 아르바이트 운영,일자리,취업,관내 대학생에게 일자리 제공을 통한 행정업무 체험 기회 제공 및 시정 홍보,"▪ 지원대상 : 대학생
▪ 지원기준 : 보훈대상자 및 사회적 약자 우선 선발
▪ 지원내용 : 근무자의 전공 분야 등을 고려하여 아르바이트생 배치, 대학생 일자리 창출
",장기미취업청년,0,0,,,,,서산시,자치행정국,0,,보훈대상자 및 사회적약자 우선 선발,96,44210,2025-01-03 10:54:34,2025-03-27 17:57:33,2025-11-04T00:01:41.613678
20250103005400210040,서산시 청년의 날 행사 추진,참여권리,청년참여,청년의 날(매년 9월 셋째 주 토요일)을 기념하는 청년의 날 행사 개최,"▪ 지원대상 : 청년, 시민 등
▪ 지원기준 : -
▪ 지원내용 : 체험부스 운영, 문화예술공연, 유공 표창 등
","교육지원,중소기업,벤처",0,0,,,,,서산시,기획예산담당관,0,,,187,"11110,11140,11170,11200,11215,11230,11260,11290,11305,11320,11350,11380,11410,11440,11470,11500,11530,11545,11560,11590,11620,11650,11680,11710,11740,26110,26140,26170,26200,26230,26260,26290,26320,26350,26380,26410,26440,26470,26500,26530,26710,27110,27140,27170,27200,27230,27260,27290,27710,27720,28110,28140,28177,28185,28200,28237,28245,28260,28710,28720,29110,29140,29155,29170,29200,30110,30140,30170,30200,30230,31110,31140,31170,31200,31710,36110,41111,41113,41115,41117,41131,41133,41135,41150,41171,41173,41192,41194,41196,41210,41220,41250,41271,41273,41281,41285,41287,41290,41310,41360,41370,41390,41410,41430,41450,41461,41463,41465,41480,41500,41550,41570,41590,41610,41630,41650,41670,41800,41820,41830,43111,43112,43113,43114,43130,43150,43720,43730,43740,43745,43750,43760,43770,43800,44131,44133,44150,44180,44200,44210,44230,44250,44270,44710,44760,44770,44790,44800,44810,44825,46110,46130,46150,46170,46230,46710,46720,46730,46770,46780,46790,46800,46810,46820,46830,46840,46860,46870,46880,46890,46900,46910,47111,47113,47130,47150,47170,47190,47210,47230,47250,47280,47290,47730,47750,47760,47770,47820,47830,47840,47850,47900,47920,47930,47940,48121,48123,48125,48127,48129,48170,48220,48240,48250,48270,48310,48330,48720,48730,48740,48820,48840,48850,48860,48870,48880,48890,50110,50130,51110,51130,51150,51170,51190,51210,51230,51720,51730,51750,51760,51770,51780,51790,51800,51810,51820,51830,52111,52113,52130,52140,52180,52190,52210,52710,52720,52730,52740,52750,52770,52790,52800",2025-01-03 10:51:05,2025-03-27 17:58:00,2025-11-04T00:01:41.613678
20250103005400210039,서산청년마당 운영,"참여권리,참여권리","청년참여,정책인프라구축",관내 청년들이 상호작용할 수 있는 공간 마련,"▪ 지원대상 : 청년
▪ 지원기준 : -
▪ 지원내용 : 청년 자유공간(회의실, 커뮤니티홀, 동아리실) 제공
",맞춤형상담서비스,18,39,,공유누리 사이트에서 이용대관 신청 가능,,,서산시,기획예산담당관,0,,청년,355,"11110,11140,11170,11200,11215,11230,11260,11290,11305,11320,11350,11380,11410,11440,11470,11500,11530,11545,11560,11590,11620,11650,11680,11710,11740,26110,26140,26170,26200,26230,26260,26290,26320,26350,26380,26410,26440,26470,26500,26530,26710,27110,27140,27170,27200,27230,27260,27290,27710,27720,28110,28140,28177,28185,28200,28237,28245,28260,28710,28720,29110,29140,29155,29170,29200,30110,30140,30170,30200,30230,31110,31140,31170,31200,31710,36110,41111,41113,41115,41117,41131,41133,41135,41150,41171,41173,41192,41194,41196,41210,41220,41250,41271,41273,41281,41285,41287,41290,41310,41360,41370,41390,41410,41430,41450,41461,41463,41465,41480,41500,41550,41570,41590,41610,41630,41650,41670,41800,41820,41830,43111,43112,43113,43114,43130,43150,43720,43730,43740,43745,43750,43760,43770,43800,44131,44133,44150,44180,44200,44210,44230,44250,44270,44710,44760,44770,44790,44800,44810,44825,46110,46130,46150,46170,46230,46710,46720,46730,46770,46780,46790,46800,46810,46820,46830,46840,46860,46870,46880,46890,46900,46910,47111,47113,47130,47150,47170,47190,47210,47230,47250,47280,47290,47730,47750,47760,47770,47820,47830,47840,47850,47900,47920,47930,47940,48121,48123,48125,48127,48129,48170,48220,48240,48250,48270,48310,48330,48720,48730,48740,48820,48840,48850,48860,48870,48880,48890,50110,50130,51110,51130,51150,51170,51190,51210,51230,51720,51730,51750,51760,51770,51780,51790,51800,51810,51820,51830,52111,52113,52130,52140,52180,52190,52210,52710,52720,52730,52740,52750,52770,52790,52800",2025-01-03 10:46:16,2025-03-27 17:58:27,2025-11-04T00:01:41.613678
20250103005400210038,서산시청년정책네트워크 운영,참여권리,청년참여,청년이 참여하는 청년조직 구성 및 운영,"▪ 지원대상 : 청년
▪ 지원기준 : -
▪ 지원내용 : 청년정책 발굴, 각종 행사 등에 청년 참여를 통해 청년 시정 참여율 제고 
",맞춤형상담서비스,18,39,,,,,서산시,기획예산담당관,0,,서산시청년정책네트워크 운영규정에 의거함.,69,44210,2025-01-03 10:42:44,2025-03-27 17:58:50,2025-11-04T00:01:41.613678
20250103005400210032,서산시청년정책위원회 운영,참여권리,청년참여,청년정책 기본계획 및 시행계획 심의 등을 위한 청년정책위원회 구성 및 운영,"▪ 지원대상 : 청년
▪ 지원기준 : -
▪ 지원내용 : 청년정책 기본계획 및 시행계획 심의 등
",맞춤형상담서비스,0,0,,,,,서산시,기획예산담당관,0,,서산시 청년 기본 조례 제10조(위원회의 구성)에 의거하여 신청자격 판단,59,"11110,11140,11170,11200,11215,11230,11260,11290,11305,11320,11350,11380,11410,11440,11470,11500,11530,11545,11560,11590,11620,11650,11680,11710,11740,26110,26140,26170,26200,26230,26260,26290,26320,26350,26380,26410,26440,26470,26500,26530,26710,27110,27140,27170,27200,27230,27260,27290,27710,27720,28110,28140,28177,28185,28200,28237,28245,28260,28710,28720,29110,29140,29155,29170,29200,30110,30140,30170,30200,30230,31110,31140,31170,31200,31710,36110,41111,41113,41115,41117,41131,41133,41135,41150,41171,41173,41192,41194,41196,41210,41220,41250,41271,41273,41281,41285,41287,41290,41310,41360,41370,41390,41410,41430,41450,41461,41463,41465,41480,41500,41550,41570,41590,41610,41630,41650,41670,41800,41820,41830,43111,43112,43113,43114,43130,43150,43720,43730,43740,43745,43750,43760,43770,43800,44131,44133,44150,44180,44200,44210,44230,44250,44270,44710,44760,44770,44790,44800,44810,44825,46110,46130,46150,46170,46230,46710,46720,46730,46770,46780,46790,46800,46810,46820,46830,46840,46860,46870,46880,46890,46900,46910,47111,47113,47130,47150,47170,47190,47210,47230,47250,47280,47290,47730,47750,47760,47770,47820,47830,47840,47850,47900,47920,47930,47940,48121,48123,48125,48127,48129,48170,48220,48240,48250,48270,48310,48330,48720,48730,48740,48820,48840,48850,48860,48870,48880,48890,50110,50130,51110,51130,51150,51170,51190,51210,51230,51720,51730,51750,51760,51770,51780,51790,51800,51810,51820,51830,52111,52113,52130,52140,52180,52190,52210,52710,52720,52730,52740,52750,52770,52790,52800",2025-01-03 10:37:10,2025-03-27 17:59:14,2025-11-04T00:01:41.613678
20250103005400210031,청년농어업인 행복바우처 지원사업,복지문화,취약계층 및 금융지원,농어촌지역에서 부족한 문화복지서비스 제공하여 농어촌에 청년농어업인들이 정착할 수 있도록 하고자 함.,"▪ 지원대상 : 만18세 이상~45세 미만 서산시 거주 청년농어업인
▪ 지원기준 : 거주지, 연령
▪ 지원내용 : 1인당 행복바우처 20만원 지원",보조금,18,45,,,,,서산시,농업기술센터,0,,만18세 이상~45세 미만 서산시 거주 청년농어업인,170,44210,2025-01-03 10:31:48,2025-01-09 18:32:46,2025-11-04T00:01:41.613678
20250103005400210030,임신축하금 지원사업,복지문화,건강,임신축하를 통한 출산장려에 기여,"▪ 지원대상 : 임신부
▪ 지원기준 : 신청일 이전부터 서산시에 주민등록이 3개월 이상 된 임신부
▪ 지원내용 : 10만원 지원",출산,0,0,,,,,서산시,보건소,0,,신청일 이전부터 서산시에 주민등록이 3개월 이상 된 임신부,98,44210,2025-01-03 10:24:33,2025-02-04 17:29:17,2025-11-04T00:01:41.613678
20250103005400210029,출산가정 산후조리비용 지원,복지문화,건강,출산가정의 경제적 부담 경감을 통한 출산률 향상에 기여,"▪ 지원대상 : 2024년 6월 1일 이후 출산한 산모
▪ 지원기준 : 서산시에 출생신고를 하고, 산모 또는 배우자가 출산일 기준 6개월 전부터 현재까지 서산시에 주민등록을 두고 거주한 자
▪ 지원내용 : 관내 산후조리원 이용자 100만원, 관외 및 미 이용자 40만원","출산,육아",0,0,,,,,서산시,보건소,0,,"서산시에 출생신고를 하고, 산모 또는 배우자가 출산일 기준 6개월 전부터 현재까지 서산시에 주민등록을 두고 거주한 자",63,44210,2025-01-03 10:20:20,2025-02-04 17:28:16,2025-11-04T00:01:41.613678
20250103005400210028,성연 청소년문화의집 운영,복지문화,문화활동,청소년들이 편하게 휴식을 취하고 놀이를 함께하며 여가를 즐길 수 있도록 지원하고 청소년의 자치자율 활동 등 역량 개발 지원,"▪ 지원대상 : 청소년(9~24세)
▪ 지원기준 : -
▪ 지원내용 : 청소년수련활동, 학교연계사업, 청소년 행사, 대외협력사업 등 ",교육지원,9,24,,,,,서산시,복지문화국,0,,,174,"11110,11140,11170,11200,11215,11230,11260,11290,11305,11320,11350,11380,11410,11440,11470,11500,11530,11545,11560,11590,11620,11650,11680,11710,11740,26110,26140,26170,26200,26230,26260,26290,26320,26350,26380,26410,26440,26470,26500,26530,26710,27110,27140,27170,27200,27230,27260,27290,27710,27720,28110,28140,28177,28185,28200,28237,28245,28260,28710,28720,29110,29140,29155,29170,29200,30110,30140,30170,30200,30230,31110,31140,31170,31200,31710,36110,41111,41113,41115,41117,41131,41133,41135,41150,41171,41173,41192,41194,41196,41210,41220,41250,41271,41273,41281,41285,41287,41290,41310,41360,41370,41390,41410,41430,41450,41461,41463,41465,41480,41500,41550,41570,41590,41610,41630,41650,41670,41800,41820,41830,43111,43112,43113,43114,43130,43150,43720,43730,43740,43745,43750,43760,43770,43800,44131,44133,44150,44180,44200,44210,44230,44250,44270,44710,44760,44770,44790,44800,44810,44825,46110,46130,46150,46170,46230,46710,46720,46730,46770,46780,46790,46800,46810,46820,46830,46840,46860,46870,46880,46890,46900,46910,47111,47113,47130,47150,47170,47190,47210,47230,47250,47280,47290,47730,47750,47760,47770,47820,47830,47840,47850,47900,47920,47930,47940,48121,48123,48125,48127,48129,48170,48220,48240,48250,48270,48310,48330,48720,48730,48740,48820,48840,48850,48860,48870,48880,48890,50110,50130,51110,51130,51150,51170,51190,51210,51230,51720,51730,51750,51760,51770,51780,51790,51800,51810,51820,51830,52111,52113,52130,52140,52180,52190,52210,52710,52720,52730,52740,52750,52770,52790,52800",2025-01-03 10:15:58,2025-03-27 17:59:42,2025-11-04T00:01:41.613678
20250102005400210027,청년농업인 영농정착지원,일자리,창업,독립경영 3년이하인 만18세 이상 40세 미만 청년농업인에게 영농정착지원금을 바우처 형태로 지급 ,"   - 영농정착 지원금 지급: 영농경력에 따라 차등 지급
   - 독립경영 1년차 월 110만원, 2년차 월 100만원, 3년차 월 90만원 지급
   - 후계농업경영인 육성자금 지원: 세대당 최대 5억원 대출 지원",바우처,18,39,20241218 ~ 20250205,"(온라인 신청) 농림사업정보시스템(uni.agrix.go.kr)에 접속하여 신청
","- 서면심사: 2025. 2월
- 면접심사: 2025. 3월
- 최종대상자 선발 및 통보: 2025. 3월말",,농림축산식품부,제주시,0,"사업신청서, 사업계획서, 본인세대 건강보험납부확인서 및 건강보험자격확인서, 가족관계증명서(주민등록번호포함), 병역관련 증명서, 사업자등록사실증명원 및 폐업예정서약서, (재직시)퇴직예정서약서, 본인명의거래증명자료, 금융기관 신용조사서 등",,49,50110,2025-01-02 19:14:37,2025-01-03 10:11:09,2025-11-04T00:01:41.613678
20250102005400210024,비정규학교 및 학력보완 교육 지원,복지문화,취약계층 및 금융지원,"비정규학교(동려청소년학교) 운영을 통해 정규교육과정(초등, 중등, 고등학교)을 이수하지 못한 학교 밖 청소년 또는 청년 대상 학력 보완 교육을 지원함","비정규학교(동려청소년학교) 운영을 통해 정규교육과정(초등&middot;중등&middot;고등)을 이수하지 못한 학교 밖 청소년 또는 청년 대상 학력 보완 교육을 지원함

○ 동려청소년학교
 - 위치: 광양4길 30-1
 - 지원대상: 정규교육과정을 이수하지 못한 학교 밖 청소년 또는 청년
 - 운영내용
   &middot; 검정고시 대비 교과목 교육 운영
   &middot; 진로탐색 프로그램 운영
   &middot; 현장체험학습 운영",교육지원,0,0,,"신청방법: 방문접수
접 수 처: 동려청소년학교(제주시 광양4길 30-1)
전화번호: 064-752-7542
※ 동려청소년학교
 - 지원대상: 정규교육과정을 이수하지 못한 학교 밖 청소년 또는 청년
 - 운영내용
   &middot; 검정고시 대비 교과목 교육 운영
   &middot; 진로탐색 프로그램 운영
   &middot; 현장체험학습 운영",없음,,제주시,자치행정국,0,,,71,"50110,50130",2025-01-02 14:31:02,2025-01-03 19:06:52,2025-11-04T00:01:41.613678
20241224005400210020,청년농업인 육성 종합체계 구축,교육,미래역량강화,청년농업인 작목별 네트워크 형성 및 역량 강화 ,"관내 청년 농업인 및 청년농 유입가능 학생 등을 대상으로 청년농업인 소통 및 화합 행사 및 청년농업인 품목별 모임체 구성 및 활동 지원(대면, 집합 교육)",교육지원,18,39,,,,,당진시,당진시,0,,,61,44270,2024-12-24 17:11:23,2025-01-15 21:11:03,2025-11-04T00:01:41.613678
20241224005400210019,청년창업농 디딤돌 사업,복지문화,취약계층 및 금융지원,청년농업인 영농 초기 자립을 위한 영농정착 지원,관내 청년농업인(독립경영 5년 이하)을 대상으로 창농기반 구축을 위한 시설 및 장비 지원(보조금 지급),보조금,18,39,,담당자 문의,담당자 문의,,당진시,당진시,0,,,310,44270,2024-12-24 16:50:18,2025-01-09 18:34:23,2025-11-04T00:01:41.613678
20241224005400210017,청년농업인 후원결연 멘토링 지범 시범 사업,교육,미래역량강화,청년농업인간 선도기술 협력체계 구축,"관내 청년농업인 대상, 영농기술 배양을 위한 현장실습 교육비를 지급하여 멘토-멘티 현장실습 교육 실시",보조금,18,39,,담당자 문의,담당자 문의,,당진시,당진시,0,,,62,44270,2024-12-24 16:05:19,2025-01-09 18:30:19,2025-11-04T00:01:41.613678
20241224005400210014,창의융합형 인재육성 사업,교육,미래역량강화,4차 산업혁명에 대응하는 창의융합형 인재 양성 및 메이커스 문화 확산을 위한 당진 청년타운 스튜디오 및 메이커스페이스 운영,"ㅇ 미디어 인재 양성 프로그램
ㅇ 콘텐츠 인재 양성 프로그램
ㅇ 메이커 인재 양성 프로그램
ㅇ 장비활용 역량강화 프로그램
ㅇ 지역 수요 맞춤형 프로그램",교육지원,18,39,,청년타운 나래 홈페이지 신청,담당자 문의,,당진시,당진시,3500,담당자 문의,,113,44270,2024-12-24 14:32:47,2025-01-21 19:15:15,2025-11-04T00:01:41.613678
20241223005400210012,서천군 청년 다드림 지원사업,복지문화,취약계층 및 금융지원,기존 시행중인 인구정책 및 청년정책과 연계하여 청년들의 생애주기별 맞춤형 청년정책 지원 강화를 통한 수요자 중심의 복합서비스 제공,"단계별 지원(성장➜도약➜정착)으로 개인 역량 강화 및 안정적인 정착 지원
□ 오프라인 개인학습 및 온라인 수강료 비용 지원
  ○ 지원목적 : 다양한 교육활동 기회 제공을 통한 개인역량 강화
  ○ 지원대상 : 서천군에 거주하는 18세~45세 청년 75명(선착순)
  ○ 지원금액 : 1인당 최대 200,000원 ※ 2025. 1. 1. 이후 결제한 비용에 한하여 지원
  ○ 지원내용(생애주기별 1회)
    - 서천군 관내 스터디카페, 독서실 학습비용
    - 국가기술자격증, 국가전문자격증, 어학시험, 한국사 등 온라인 강의 수강료 지원

□ (예비)신혼부부 결혼비용(스드메) 지원
  ○ 지원목적 : 결혼 비용 지원을 통한 경제적 부담 완화
  ○ 지원대상 : (배우자 포함)서천군에 거주 중이면서 결혼한(공고일 이후) 18세~45세 부부 또는 예정인 예비 신혼부부 20쌍(선착순)
  ○ 지원금액 : 1인당 최대 500,000원 ※ 2025. 1. 1. 이후 결제한 비용에 한하여 지원
  ○ 지원내용 : 스튜디오, 메이크업, 드레스 등 결혼 비용 지원(생애주기별 1회)

□ 신혼부부 HPV 예방접종 비용
  ○ 지원목적 : 행복하고 건강한 결혼 생활 지원
  ○ 지원대상 : (배우자 포함)서천군에 거주 중이면서 결혼한(공고일 이후) 18세~45세 부부 또는 예정인 예비 신혼부부 20명(선착순)
  ○ 지원금액 : 1인당 최대 300,000원 ※ 2025. 1. 1. 이후 결제한 비용에 한하여 지원
  ○ 지원내용 : HPV 예방접종 비용 지원(생애주기별 1회)

□ 청년 가족 체험활동비 지원
  ○ 지원목적 : 가족과 함께하는 활동 및 체험 기회 제공을 통한 행복하고 살기 좋은 육아 여건 조성
  ○ 지원대상 : (가족 구성원 모두)서천군에 거주 중이면서 0~13세 자녀를 둔 18세~45세 부부(배우자 모두)으로 구성된 가족 40팀(선착순)
  ○ 지원금액 : 1가구당 최대 100,000원 ※ 2025. 1. 1. 이후 결제한 비용에 한하여 지원
  ○ 지원내용 : 0~13세 자녀의 가족 체험 프로그램 활동비용 지원(생애주기별 1회)
    - 목공, 원예, 고구마 캐기, 그림, 전통체험 등 체험·활동 프로그램
    - 박물관, 미술관, 국립생태원 등 입장료(각 체험별 체험활동보고서 작성)
    ※ 단순 식사, 숙박비(캠핑포함), 교통비, 다과비 등 지원 불가

□ 지원방식 : 모바일 서천사랑상품권",바우처,18,45,20250102 ~ 20251231,"모집 공고 → 신청 · 접수 → 서류심사 → 선정 및 지급
□ 신청기간 : 매월 11 ~ 20일
□ 접수방법 : 방문 또는 우편 및 E-mail
  ○ 방문 및 우편 : 서천군 서천읍 서림로 19, 인구정책과 청년정책팀
  ○ E-mail : jij4139@korea.kr
□ 접수 및 문의처 : 인구정책과 청년정책팀(☏041-950-4541)","□ 지급방식 : 모바일 서천사랑상품권
  ※ 앱 설치 요망 (지역상품권 Chak)
□ 지급시기 : 신청일의 익월 중 지급",https://www.seocheon.go.kr/scyouth/,서천군,서천군,150,"□ 공통 제출서류
  ○ 신청서
  ○ 주민등록초본(변동사항포함)
    - 결혼비용 지원과 예방접종 비용 지원의 경우 배우자 포함
  ○ 결제내역(카드, 계좌이체 등)
    - 결제자는 반드시 본인이어야함(부모, 친인척 등 불가)
  ○ 부정수급 확약서 및 개인정보 이용 동의서

□ 개별 제출서류
  ○ 오프라인 학습비용 / 온라인 강의수강료지원 : 수강증
  ○ (예비)신혼부부 결혼비용 지원 : 혼인관계증명서(예정일 경우 결혼식장 예약 확인서, 청첩장 등)
  ○ (예비)신혼부부 HPV 예방접종 비용 지원 : 혼인관계증명서
  ○ 청년 가족 활동 체험비 : 체험활동 결과보고서, 가족관계증명서",,151,44770,2024-12-23 14:22:51,2025-04-02 11:12:16,2025-11-04T00:01:41.613678
20241223005400210010,청년 공공근로사업,일자리,취업,취업&middot;취약계층의 생활안정과 실업난 해소를 위해 한시적 직접일자리를 제공하여 고용안정 및 지역경제 활성화 도모,공공기관 행정 사무보조 기간제근로자 채용 지원,인턴,18,45,20250102 ~ 20251231,모집 공고 &rarr; 신청 &middot; 접수 &rarr; 서류심사 &rarr; 선정 &rarr; 계약 체결 &rarr; 근무,,https://www.seocheon.go.kr/scyouth/,서천군,서천군,18,"공공근로사업 신청서 1부
개인정보제공 동의서 1부
주민등록등본 1부
기타 증빙서류 1부(기타 자세한 사항은 공고문 참조)",,99,44770,2024-12-23 14:17:31,2025-01-03 19:05:51,2025-11-04T00:01:41.613678
20241223005400210009,서천군 청년 취업 지원사업,일자리,취업,서천군에 거주하는 청년에게 면접수당-취업성공수당-근속수당을 단계적으로 지원하여 청년의 구직활동과 장기근속 장려 및 지역 정착 도모,"□ 면접수당, 취업성공수당, 근속수당 지원 (1인 최대 200만원)
※ 2020년도부터 누적하여 최대 1인당 200만원을 초과할 수 없음

□ 면접수당
  ○ 지원목적 : 취업난으로 어려움을 겪는 청년의 구직활동 장려
  ○ 지원대상 : 서천군에 거주하는 만 18세~45세 미취업 청년
  ○ 지원내용 : 면접 1회 50천원, 최대 6회 300천원
  ○ 지원요건
    - 면접 응시일 기준 서천군에 주민등록된 미취업자
    - (2024. 8. 1. 이후) 서천군 소재 사업장 면접 응시자
    - 지역순환경제센터, 워크넷, 지역신문 등 공식적인 채용공고를 통한 면접

□ 취업성공수당
  ○ 지원목적 : 청년의 근로의욕 고취로 경제활동 참여 유도
  ○ 지원대상 : 서천군에 거주하는 만 18세~45세 취업성공 청년
  ○ 지원내용 : 500천원(1인당 1회 한정)
  ○ 지원요건
    - 신청일일 기준 서천군에 주민등록된 자
    ※ 타 시군에서 서천군으로 전입한 경우 전입일로부터 4개월 기간산정하여 지원
    - (2024. 8. 1. 이후) 서천군 소재 사업장에 채용되어 4개월 경과된 자
    - 근로계약 체결 및 4대보험 가입
    - 동일 사업장에서 비정규직에서 정규직으로 채용되더라도 취업성공수당의 취업일은 동일 사업장의 비정규직 채용 시점으로 본다.(건강보험 자격득실확인서의 자격취득일을 취업일로 본다)

□ 근속수당
  ○ 지원목적 : 임금보전 및 장기재직 유도로 청년의 지역정착 도모
  ○ 지원대상 : 서천군에 거주하는 만 18세~45세 재직청년
  ○ 지원내용 : 월 10만원, 최대 12개월
  ○ 지급기간 : 6개월 이상 재직 후 취업일로부터 소급하여 기간산정
  ○ 지원요건
    - (2024. 1. 1. 이후) 서천군 소재 사업장에 채용되어 재직중인 자
    - 최소 재직기간이 6개월 이상 되는 자
    - 재직기간에 서천군에 주민등록된 자*
      * 재직 중에 타 시군에서 서천군으로 전입한 경우 전입일로부터 기간 산정하여 지원
    - 근로계약 체결 및 4대보험 가입
",바우처,18,45,20250113 ~ 20251220,"□ 신청기간 : 매월 11~20일
□ 접수방법 : 방문 또는 우편 및 E-mail
  ○ 방문 및 우편 : 서천군 서천읍 서림로 19, 인구정책과 청년정책팀
  ○ E-mail : qwerty1234@korea.kr
□ 접수 및 문의처 : 인구정책과 청년정책팀(041-950-4542)","□ 모집 공고 → 신청 · 접수(월별) → 서류검토 → 결격사유 조회 및 대상자 선정  → 지급
  ○ 지급방식 : 모바일 서천사랑상품권
    ※ 앱 설치 요망 (지역상품권 Chak)
  ○ 지급시기 : 신청일의 익월 초 지급",https://www.seocheon.go.kr/scyouth/,서천군,서천군,0,"□ 공통 제출서류
신청서 1부
신분증(사본) 1부
주민등록초본 1부
건강보험가격득실 확인서 1부
부정수급 확약서 및 개인정보 이용 동의서 1부

□ 개별 제출서류
  ○ 면접수당
    - 채용공고문
    - 면접확인서
  ○ 취업성공수당
    - 근로계약서
  ○ 근속수당
    - 근로계약서
    - 재직증명서(국민연금가입자 증명서)

※ 자세한 사항은 공고문 참조","(면접수당)면접 응시일 기준 서천군에 주민등록된 미취업자
(취업성공수당)서천군 소재 사업장에 채용되어 4개월 경과된 자
(근속수당)서천군 소재 사업장에 채용되어 6개월 경과된 자",328,44770,2024-12-23 11:40:48,2025-04-02 10:46:46,2025-11-04T00:01:41.613678
20241223005400210008,서천군 청년 행복주거비 지원,주거,전월세 및 주거급여 지원,청년들의 주거비 부담을 해소하고 장기적으로 안정된 생활을 지원하여 청년 인구 유출 방지 및 지역 정착 도모,"서천군에 주소를 둔 18세~45세 무주택 세대주 청년에게 전·월세, 주택 구입 등에 따른 주거비를 월15만원에서 가구원수에 따라 최대 29만원까지 2년간 지원","출산,대출",19,45,20250414 ~ 20250418,"□ 접수방법 : 방문접수, 이메일접수(jij4139@korea.kr)
※ 이메일 발송 후, 접수 여부 확인 필요
- 신청자 본인이 직접 신청함을 원칙으로 합니다.
※ 단, 가족(부모, 배우자, 형제자매)에 한하여 위임 가능합니다.
□ 접수처 : 서천군청 인구정책과 청년정책팀
□ 접수시간 : 평일 09:00 ~ 18:00
- 점심시간(12:00 ~ 13:00)은 접수시간에서 제외하며 부득이하게 방문할 경우 사전에 연락하여 주시기 바랍니다.
- 토, 일, 법정공휴일 기간 제외","□ 1분기
- 신청 공고일 : 2025. 4. 2.(수)
- 접수기간 : 2025. 4. 14.(월) ~ 2025. 4. 18.(금)
- 심사기간 : 2025. 4. 21.(월) ~ 2025. 4. 25.(금) 
- 통지·지급기한 : 2025. 5. 2.(금)",https://www.seocheon.go.kr/scyouth/,서천군,서천군,0,"<공통서류>
지원 신청서 1부
주민등록등본 1부
가족관계증명서(상세) 1부
지방세 세목별 과세증명서 1부
주택소유확인서 1부
건강보험료 관련 서류 각1부
전 금융기관 대출현황 조회표 1부
통장사본 1부
기타 거주요건별 추가 서류 제출(공고문 참조)
※ 공고일 전 발급서류는 재발급 대상이오니 반드시 확인 바랍니다.","□ 거주지 : 서천군에 계속해서 주소를 두고 있는 자
※ 외국인은 신청 불가[단, 가족관계등록부에 등재되고 외국인 등록(또는 국내거소신고)을 한 경우에는 신청 가능]
□ 연령 : 19세 ~ 45세 청년 (생년월일이 1979.1.1.~2006.12.31.)
□ 주거
(월세)윌세 60만원 이하(단, 임차보증금 5천만원 이하)
(전세)전세금 1억원 이하
(매매)무주택자 대출 승인자(대출승인일 2021. 1. 1.이후인 자) 등
",221,44770,2024-12-23 11:30:23,2025-04-02 10:29:36,2025-11-04T00:01:41.613678
